date,index,TICKER,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,COMNAM,SHRCD,EXCHCD,SICCD,PRC,VOL,RET,SHROUT,BIDLO,ASKHI,OPENPRC,vwretd,ewretd,sprtrn,TICKER_encoded,SHRCD_encoded,EXCHCD_encoded,SICCD_encoded,market_cap,RET_calc,RET_interp,LME,LTurnover,DollarVolume,spread,Volatility,Beta,BetaSquared,r2_1,r12_2,r12_7,r36_13,RET_lag_1_mon,52_week_high,Rel_to_high,SUV,idio_vol,TB3MS,T10Y2Y,BAA10Y,BM,ME,Size,Momentum,ShortTermReversal
2015-11-30,2023,LPX,-131.17,0.559,335.249,-20.909,-20.909,-21.647,-21.149,1.396,-109.98,1.5549747280992037,-0.065,0.005,-0.049,0.088,-0.075,-0.011,0.004,-0.098,-0.049,1.024222751800913,-0.11,-0.045,-0.11,-0.055,-0.05,0.072,0.586,0.414,0.416,0.414,0.041,0.041,0.4,0.264,0.137,0.333,83.288,0.003,0.141,0.626,0.054,-0.141,-0.043,-5.727520764289528,1.356,0.635,0.531,0.458,1.13,-2.897,-2.952,2.84,3.891,5.285,43.557,7.256,0.828,15.366,12.051,1.033,1.764,2.587,0.0,0.0,0.0,-0.042,2.309,-0.256,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2493.0,18.4,2136528.0,0.004915,142859.0,18.25,18.65,18.3,-0.003859,-0.000273,-0.004641,28.0,0.0,0.0,7.0,2628605.5999999996,0.0049153468050244,0.004915,2501075.22,19.465458140039463,39312115.2,0.0387749367799944,0.0235338101160078,-0.01892178033623391,0.02164892852983636,0.003288,0.024591,-0.0080509999999999,0.0622599999999999,0.003288,18.47,0.9962100703844072,0.1297929920757639,0.0204497446965408,0.12,1.378421052631579,3.194736842105263,0.559,2628605.5999999996,14.7819640734394,-0.053082647857584875,0.007416
2015-12-31,2024,LPX,-128.39,0.559,335.249,-20.466,-20.466,-21.188,-20.701,1.366,-107.65,1.5586760919992375,-0.065,0.005,-0.049,0.088,-0.075,-0.011,0.004,-0.098,-0.049,1.0233729077286815,-0.11,-0.045,-0.11,-0.055,-0.05,0.072,0.586,0.414,0.416,0.414,0.041,0.041,0.4,0.264,0.137,0.333,83.288,0.003,0.141,0.626,0.054,-0.141,-0.043,-5.789070312103888,1.356,0.635,0.531,0.458,1.13,-2.897,-2.952,2.84,3.891,5.285,43.557,7.256,0.828,15.366,12.051,1.033,1.764,2.587,0.0,0.0,0.0,-0.042,2.26,-0.256,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2493.0,18.01,1259234.0,-0.011526,142859.0,17.78,18.2,18.13,-0.008181,-0.002015,-0.009412,28.0,0.0,0.0,7.0,2572890.5900000003,-0.0115257958287594,-0.011526,2564319.05,14.22256446599342,22678804.340000004,0.0349044936100042,0.0151359735228431,-0.01892178033623391,0.02164892852983636,-0.019376,0.102543,0.077241,-0.061274,-0.019376,18.7,0.963101604278075,-0.5926554603049868,0.0201472422113413,0.23,1.26,3.2122727272727274,0.559,2572890.5900000003,14.760540568012326,-0.037511036761794014,0.004915
2016-01-31,2025,LPX,-112.06,0.559,335.249,-17.864,-17.864,-18.494,-18.069,1.193,-93.964,1.58075833836073,-0.065,0.005,-0.049,0.088,-0.075,-0.011,0.004,-0.098,-0.049,1.0183614035182855,-0.11,-0.045,-0.11,-0.055,-0.05,0.072,0.586,0.414,0.416,0.414,0.041,0.041,0.4,0.264,0.137,0.333,83.288,0.003,0.141,0.626,0.054,-0.141,-0.043,-6.150328456652428,1.356,0.635,0.531,0.458,1.13,-2.897,-2.952,2.84,3.891,5.285,43.557,7.256,0.828,15.366,12.051,1.033,1.764,2.587,0.0,0.0,0.0,-0.042,1.973,-0.256,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2493.0,15.72,3496969.0,0.031496,142859.0,15.15,16.295,15.26,0.024547,0.022985,0.02476,28.0,0.0,0.0,7.0,2245743.48,0.0314960629921259,0.031496,2654320.2199999997,15.382663211599995,54972352.68,0.0302341137123744,0.0226745027392234,-0.01892178033623391,0.02164892852983636,0.005277,-0.0795709999999999,-0.0938659999999999,-0.03409,0.005277,18.7,0.8406417112299466,1.8916652734138288,0.0202884675812696,0.26,1.1857894736842105,3.3626315789473686,0.559,2245743.48,14.624547195825523,-0.03988685721559504,-0.011526
2016-02-29,2026,LPX,-93.237,0.434,58.404,-26.483,-26.483,-26.483,-25.629,1.202,77.91,0.8901602063847021,-0.045,0.03,-0.024,0.111,-0.047,0.008,0.025,-0.073,-0.025,0.0455308638009442,-0.081,-0.026,-0.081,-0.028,-0.025,0.096,0.575,0.425,0.426,0.425,0.044,0.044,0.375,0.289,0.125,0.346,13.226,0.003,0.123,0.648,0.399,0.204,0.025,-2.897,1.266,0.673,0.533,0.448,1.14,-1.598,-1.356,3.04,3.826,5.378,52.124,7.449,0.836,18.481,21.851,1.07,1.861,3.023,0.0,0.008,0.0,-0.051,2.038,-0.239,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2493.0,15.89,1478796.0,-0.003762,143170.0,15.75,16.14,15.92,-0.005893,0.001118,-0.008121,28.0,0.0,0.0,7.0,2274971.3000000003,-0.0037617554858933,-0.003762,2177171.16,22.848878817593743,23498068.44,0.0371005965514424,0.0295480315779953,-0.01892178033623391,0.02164892852983636,-0.008085,0.129834,0.083106,-0.207962,-0.008085,18.7,0.8497326203208557,-1.0774451016278888,0.0208664218938147,0.31,1.046,3.559,0.434,2274971.3000000003,14.637477994902998,0.0027102676682861926,0.031496
2016-03-31,2027,LPX,-100.58,0.434,58.404,-28.533,-28.533,-28.533,-27.613,1.297,84.046,0.8520751022054247,-0.045,0.03,-0.024,0.111,-0.047,0.008,0.025,-0.073,-0.025,0.0585840022651619,-0.081,-0.026,-0.081,-0.028,-0.025,0.096,0.575,0.425,0.426,0.425,0.044,0.044,0.375,0.289,0.125,0.346,13.226,0.003,0.123,0.648,0.399,0.204,0.025,-2.897,1.266,0.673,0.533,0.448,1.14,-1.598,-1.356,3.04,3.826,5.378,52.124,7.449,0.836,18.481,21.851,1.07,1.861,3.023,0.0,0.008,0.0,-0.051,2.198,-0.258,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2493.0,17.12,1854659.0,0.012419,143349.0,16.76,17.225,16.86,-0.000869,0.001595,-0.00204,28.0,0.0,0.0,7.0,2454134.8800000004,0.0124186871673566,0.012419,2365168.4,20.590333863753635,31751762.08,0.0351093316907915,0.0261220698713901,-0.01892178033623391,0.02164892852983636,0.006548,0.042044,-0.0512779999999999,0.133843,0.006548,18.7,0.9155080213903743,-0.4062141144675085,0.0216810651503422,0.29,1.014090909090909,3.244545454545454,0.434,2454134.8800000004,14.713284866067749,0.00559409898248342,-0.003762
2016-04-30,2028,LPX,-99.874,0.434,58.404,-28.333,-28.333,-28.333,-27.419,1.288,83.457,0.855779002801949,-0.045,0.03,-0.024,0.111,-0.047,0.008,0.025,-0.073,-0.025,0.0573165928746831,-0.081,-0.026,-0.081,-0.028,-0.025,0.096,0.575,0.425,0.426,0.425,0.044,0.044,0.375,0.289,0.125,0.346,13.226,0.003,0.123,0.648,0.399,0.204,0.025,-2.897,1.266,0.673,0.533,0.448,1.14,-1.598,-1.356,3.04,3.826,5.378,52.124,7.449,0.836,18.481,21.851,1.07,1.861,3.023,0.0,0.008,0.0,-0.051,2.183,-0.256,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2493.0,17.0,2621873.0,0.024714,143349.0,16.5,17.05,16.56,-0.004465,-0.003775,-0.005063,28.0,0.0,0.0,7.0,2436933.0,0.024713682941531,0.024714,2454134.8800000004,17.790586554884054,44571841.0,0.0273650139767544,0.0161904709973424,-0.01892178033623391,0.02164892852983636,-0.029257,-0.0729249999999999,-0.0265519999999999,0.1162459999999999,-0.029257,18.7,0.9090909090909092,0.9735901276581844,0.0218455813726827,0.23,1.0371428571428571,2.98,0.434,2436933.0,14.70625083941037,0.05215231625024619,0.012419
2016-05-31,2029,LPX,-113.73,0.463,31.726,-63.034,-63.034,-63.034,-58.968,1.365,38.473,0.4310007062426533,-0.021,0.051,-0.002,0.132,-0.017,0.032,0.044,-0.036,-0.003,0.2951600881618151,-0.04,-0.004,-0.04,-0.003,-0.003,0.115,0.58,0.42,0.422,0.42,0.045,0.045,0.377,0.281,0.148,0.341,7.651,0.003,0.134,0.642,0.628,0.435,0.025,-0.608,1.308,0.659,0.531,0.462,1.13,-0.223,-0.134,2.813,3.77,5.246,43.907,7.204,0.871,15.801,12.136,1.076,1.856,2.887,0.0,0.008,0.0,-0.049,2.31,-0.256,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2493.0,18.28,1149116.0,0.007163,143748.0,18.1,18.38,18.21,-0.000348,0.00328,-0.001,28.0,0.0,0.0,7.0,2627713.44,0.0071625344352619,0.007163,2436933.0,15.852398075778035,21005840.48,0.0327868852459016,0.0148518822563088,-0.01892178033623391,0.02164892852983636,0.006656,0.006774,-0.0199249999999999,0.015482,0.006656,18.7,0.9775401069518718,-1.0502031623094406,0.0215646180599256,0.27,0.99,2.8704761904761904,0.463,2627713.44,14.781624611545336,0.10080313223669202,0.024714
2016-06-30,2030,LPX,-107.94,0.463,31.726,-59.828,-59.828,-59.828,-55.968,1.295,36.516,0.4629190241750285,-0.021,0.051,-0.002,0.132,-0.017,0.032,0.044,-0.036,-0.003,0.2812185990545125,-0.04,-0.004,-0.04,-0.003,-0.003,0.115,0.58,0.42,0.422,0.42,0.045,0.045,0.377,0.281,0.148,0.341,7.651,0.003,0.134,0.642,0.628,0.435,0.025,-0.608,1.308,0.659,0.531,0.462,1.13,-0.223,-0.134,2.813,3.77,5.246,43.907,7.204,0.871,15.801,12.136,1.076,1.856,2.887,0.0,0.008,0.0,-0.049,2.193,-0.256,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2493.0,17.35,2432422.0,0.039545,143748.0,16.65,17.35,16.76,0.013181,0.009829,0.013565,28.0,0.0,0.0,7.0,2494027.8000000003,0.0395446375074894,0.039545,2627713.44,14.950819751487057,42202521.7,0.0120547945205478,0.024033557793657,-0.01892178033623391,0.02164892852983636,0.029611,-0.0317669999999999,-0.0076139999999999,-0.06215,0.029611,18.7,0.9278074866310162,0.8574532581591325,0.0218228763719587,0.27,0.9127272727272728,2.880909090909091,0.463,2494027.8000000003,14.7294095519122,0.09176151455130022,0.007163
2016-07-31,2031,LPX,-125.67,0.463,31.726,-69.655,-69.655,-69.655,-65.161,1.508,42.514,0.3648751410353235,-0.021,0.051,-0.002,0.132,-0.017,0.032,0.044,-0.036,-0.003,0.3239739485829308,-0.04,-0.004,-0.04,-0.003,-0.003,0.115,0.58,0.42,0.422,0.42,0.045,0.045,0.377,0.281,0.148,0.341,7.651,0.003,0.134,0.642,0.628,0.435,0.025,-0.608,1.308,0.659,0.531,0.462,1.13,-0.223,-0.134,2.813,3.77,5.246,43.907,7.204,0.871,15.801,12.136,1.076,1.856,2.887,0.0,0.008,0.0,-0.049,2.553,-0.256,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2493.0,20.2,1822024.0,-0.013672,143748.0,20.17,20.585,20.44,0.00263,0.003096,0.001631,28.0,0.0,0.0,7.0,2903709.6,-0.013671875,-0.013672,2399154.12,16.862197664900325,36804884.8,0.0178274663846503,0.0188354959206365,-0.01892178033623391,0.02164892852983636,-0.001463,0.07049,0.060999,0.050988,-0.001463,20.51,0.98488542174549,-0.1106789341014414,0.0220590360357853,0.3,0.8314999999999999,2.7145,0.463,2903709.6,14.881499649926491,0.1256955148582748,0.039545
2016-08-31,2032,LPX,-152.87,0.473,17.491,278.286,278.286,278.286,389.6,1.374,20.377,0.0,0.005,0.089,0.036,0.171,0.016,0.058,0.081,0.009,0.041,-0.1716516156118542,0.01,0.024,0.01,0.047,0.043,0.155,0.582,0.418,0.419,0.418,0.048,0.048,0.375,0.283,0.156,0.339,4.186,0.003,0.139,0.639,1.103,0.834,0.025,0.143,1.301,0.656,0.529,0.462,1.125,1.278,2.039,2.702,3.632,5.065,43.138,7.151,0.908,15.673,11.748,1.123,1.93,3.042,0.0,0.008,0.0,-0.057,2.343,-0.256,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2493.0,19.48,1824399.0,-0.001026,142155.0,19.31,19.61,19.46,-0.002578,-0.00381,-0.002376,28.0,0.0,0.0,7.0,2769179.4,-0.0010256410256409,-0.001026,2886459.84,15.156643925452988,35539292.52,0.0143742255266418,0.0139225656984962,-0.01892178033623391,0.02164892852983636,0.005155,0.018284,0.007611,0.0190179999999999,0.005155,20.51,0.9497805948317892,-0.2947783110167487,0.0212348279709,0.3,0.8191304347826087,2.6839130434782605,0.473,2769179.4,14.834061588786794,0.10557755614903908,-0.013672
2016-09-30,2033,LPX,-147.77,0.473,17.491,269.0,269.0,269.0,376.6,1.329,19.697,0.0,0.005,0.089,0.036,0.171,0.016,0.058,0.081,0.009,0.041,-0.1577164804387397,0.01,0.024,0.01,0.047,0.043,0.155,0.582,0.418,0.419,0.418,0.048,0.048,0.375,0.283,0.156,0.339,4.186,0.003,0.139,0.639,1.103,0.834,0.025,0.143,1.301,0.656,0.529,0.462,1.125,1.278,2.039,2.702,3.632,5.065,43.138,7.151,0.908,15.673,11.748,1.123,1.93,3.042,0.0,0.008,0.0,-0.057,2.265,-0.256,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2493.0,18.83,1570536.0,0.006414,142155.0,18.62,18.92,18.85,0.00783,0.007534,0.007968,28.0,0.0,0.0,7.0,2676778.65,0.006413682522715,0.006414,2769179.4,10.94384025823679,29573192.88,0.0154162384378212,0.0168835914974459,-0.01892178033623391,0.02164892852983636,-0.021444,-0.0124919999999999,0.035142,-0.046941,-0.021444,20.51,0.9180887372013652,0.4567872565760049,0.0210766789848309,0.29,0.8595238095238096,2.680952380952381,0.473,2676778.65,14.800124633241467,0.10056484306945346,-0.001026
2016-10-31,2034,LPX,-144.07,0.473,17.491,262.143,262.143,262.143,367.0,1.295,19.204,0.0,0.005,0.089,0.036,0.171,0.016,0.058,0.081,0.009,0.041,-0.1474608596555257,0.01,0.024,0.01,0.047,0.043,0.155,0.582,0.418,0.419,0.418,0.048,0.048,0.375,0.283,0.156,0.339,4.186,0.003,0.139,0.639,1.103,0.834,0.025,0.143,1.301,0.656,0.529,0.462,1.125,1.278,2.039,2.702,3.632,5.065,43.138,7.151,0.908,15.673,11.748,1.123,1.93,3.042,0.0,0.008,0.0,-0.057,2.208,-0.256,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2493.0,18.35,3067931.0,0.048571,142225.0,17.08,18.43,17.19,0.00043,-0.001156,-0.000122,28.0,0.0,0.0,7.0,2609828.75,0.0485714285714287,0.048571,2676778.65,13.525798257543634,56296533.85,0.0159829515183804,0.0196052524248504,-0.01892178033623391,0.02164892852983636,-0.012415,-0.0527329999999999,0.006595,-0.0446599999999999,-0.012415,20.51,0.894685519258898,1.4926359738201649,0.0203755114162465,0.33,0.9215,2.612,0.473,2609828.75,14.774795164119427,0.09947019500673093,0.006414
2016-11-30,2035,LPX,-381.5,0.457,12.069,25.447,25.787,28.029,28.029,1.282,10.157,0.0,0.047,0.129,0.077,0.21,0.055,0.098,0.124,0.088,0.092,0.1485109223192598,0.096,0.072,0.096,0.106,0.096,0.198,0.621,0.379,0.446,0.379,0.055,0.047,0.41,0.238,0.241,0.339,2.796,0.15,0.238,0.547,0.97,0.952,0.025,0.537,1.318,0.561,0.527,0.461,1.113,3.76,4.576,1.728,2.614,3.432,57.732,7.291,0.944,9.112,11.246,1.239,1.994,3.101,0.0,0.008,0.0,-0.075,2.219,-0.256,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2493.0,19.34,1229317.0,-0.015776,142225.0,19.33,19.84,19.8,-0.001561,-0.000985,-0.002653,28.0,0.0,0.0,7.0,2750631.5,-0.0157760814249363,-0.015776,2609828.75,14.49596338457073,23774990.78,0.0760349197409181,0.018066309594322,-0.01892178033623391,0.02164892852983636,-0.00355,0.092008,0.10509,-0.043584,-0.00355,20.51,0.9429546562652364,-0.6038799942066136,0.0198432311499834,0.45,1.1625,2.566,0.457,2750631.5,14.827341079643997,0.14723390719454166,0.048571
2016-12-31,2036,LPX,-373.41,0.457,12.069,24.908,25.24,27.435,27.435,1.254,9.942,0.0,0.047,0.129,0.077,0.21,0.055,0.098,0.124,0.088,0.092,0.1503372713716534,0.096,0.072,0.096,0.106,0.096,0.198,0.621,0.379,0.446,0.379,0.055,0.047,0.41,0.238,0.241,0.339,2.796,0.15,0.238,0.547,0.97,0.952,0.025,0.537,1.318,0.561,0.527,0.461,1.113,3.76,4.576,1.728,2.614,3.432,57.732,7.291,0.944,9.112,11.246,1.239,1.994,3.101,0.0,0.008,0.0,-0.075,2.172,-0.256,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2493.0,18.93,1060812.0,-0.00316,142225.0,18.77,19.05,19.01,-0.004036,-0.001826,-0.004637,28.0,0.0,0.0,7.0,2692319.25,-0.0031595576619272,-0.00316,2750631.5,10.172931924905244,20081171.16,0.0260403369925964,0.0167170251863654,-0.01892178033623391,0.02164892852983636,-0.006279,-0.0873809999999999,-0.0446919999999999,0.16713,-0.006279,20.86,0.9074784276126558,-0.2592713186725564,0.0198628455379132,0.51,1.2952380952380953,2.335238095238095,0.457,2692319.25,14.80591355484008,0.14230130997339363,-0.015776
2017-01-31,2037,LPX,-377.36,0.457,12.069,25.171,25.507,27.725,27.725,1.268,10.047,0.0,0.047,0.129,0.077,0.21,0.055,0.098,0.124,0.088,0.092,0.1494523914642219,0.096,0.072,0.096,0.106,0.096,0.198,0.621,0.379,0.446,0.379,0.055,0.047,0.41,0.238,0.241,0.339,2.796,0.15,0.238,0.547,0.97,0.952,0.025,0.537,1.318,0.561,0.527,0.461,1.113,3.76,4.576,1.728,2.614,3.432,57.732,7.291,0.944,9.112,11.246,1.239,1.994,3.101,0.0,0.008,0.0,-0.075,2.195,-0.256,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2421.0,19.13,833229.0,0.009499,142225.0,18.76,19.19,18.93,0.000839,0.003957,-0.00089,28.0,0.0,0.0,6.0,2720764.25,0.0094986807387862,0.009499,2700852.75,8.719234693561136,15939670.77,0.0204993429697766,0.0171560262724363,-0.04231512615941578,0.02384764512157033,-0.028703,-0.0348599999999999,-0.0351799999999999,-0.0401019999999999,-0.028703,20.86,0.9170661553211888,-0.6686536670309933,0.0190462069194437,0.51,1.226,2.228,0.457,2720764.25,14.816423373071009,0.10392249493345362,-0.00316
2017-02-28,2038,LPX,84.905,0.448,9.542,20.867,21.243,22.893,22.893,1.524,9.942,0.0,0.067,0.146,0.095,0.228,0.076,0.118,0.155,0.128,0.127,0.116,0.136,0.099,0.136,0.13,0.117,0.251,0.762,0.238,0.24,0.238,0.06,0.06,0.789,0.231,0.107,0.186,1.157,0.007,0.274,0.448,1.424,1.496,0.41,0.635,0.892,0.306,0.411,0.281,0.699,5.421,6.265,2.882,3.417,4.443,47.817,7.551,1.062,21.821,21.321,1.422,1.868,2.835,0.0,0.009,0.0,-0.091,2.782,-0.2475,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2421.0,23.58,2007312.0,-0.018727,144317.0,23.51,24.04,23.94,-0.004647,-0.009037,-0.002578,28.0,0.0,0.0,6.0,3402994.86,-0.0187265917602997,-0.018727,2774809.75,17.768329162026333,47332416.95999999,0.0226261599084784,0.0268355937347161,-0.04231512615941578,0.02384764512157033,0.027362,0.050416,0.071326,0.154477,0.027362,24.68,0.9554294975688816,-0.128794495505409,0.0191124307057728,0.52,1.2178947368421054,2.2221052631578946,0.448,3402994.86,15.04016644304993,0.1186168914584933,0.009499
2017-03-31,2039,LPX,89.37,0.448,9.542,21.965,22.36,24.097,24.097,1.604,10.464,0.0,0.067,0.146,0.095,0.228,0.076,0.118,0.155,0.128,0.127,0.116,0.136,0.099,0.136,0.13,0.117,0.251,0.762,0.238,0.24,0.238,0.06,0.06,0.789,0.231,0.107,0.186,1.157,0.007,0.274,0.448,1.424,1.496,0.41,0.635,0.892,0.306,0.411,0.281,0.699,5.421,6.265,2.882,3.417,4.443,47.817,7.551,1.062,21.821,21.321,1.422,1.868,2.835,0.0,0.009,0.0,-0.091,2.928,-0.239,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2421.0,24.82,1521378.0,0.014718,144317.0,24.43,24.96,24.48,-0.001095,0.002222,-0.002255,28.0,0.0,0.0,6.0,3581947.94,0.0147179067865903,0.014718,3423199.24,8.188220151626348,37760601.96,0.0104843782763682,0.0121544296680371,-0.04231512615941578,0.02384764512157033,0.006584,0.00685,-0.0211339999999999,0.15298,0.006584,24.82,1.0,0.5460695417607967,0.0179801718141391,0.74,1.168695652173913,2.2,0.448,3581947.94,15.091417327717167,0.08420382562175344,-0.018727
2017-04-30,2040,LPX,92.683,0.448,9.542,22.779,23.189,24.99,24.99,1.663,10.852,0.0,0.067,0.146,0.095,0.228,0.076,0.118,0.155,0.128,0.127,0.116,0.136,0.099,0.136,0.13,0.117,0.251,0.762,0.238,0.24,0.238,0.06,0.06,0.789,0.231,0.107,0.186,1.157,0.007,0.274,0.448,1.424,1.496,0.41,0.635,0.892,0.306,0.411,0.281,0.699,5.421,6.265,2.882,3.417,4.443,47.817,7.551,1.062,21.821,21.321,1.422,1.868,2.835,0.0,0.009,0.0,-0.091,3.036,0.0035,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2421.0,25.74,1913334.0,-0.02315,144317.0,25.7,26.6,26.47,-0.002611,-0.004225,-0.001913,28.0,0.0,0.0,6.0,3714719.5799999996,-0.0231499051233398,-0.02315,3506903.1,12.63941253466627,49249217.16,0.0154178230033919,0.0153779201351876,-0.04231512615941578,0.02384764512157033,-0.014216,0.011742,0.007251,0.0983489999999999,-0.014216,26.73,0.9629629629629628,-0.359751748344605,0.0179327219020371,0.8,1.0563157894736843,2.272105263157895,0.448,3714719.5799999996,15.127813750108686,0.07362750731155665,0.014718
2017-05-31,2041,LPX,120.898,0.357,8.912,15.472,15.69,16.627,16.627,1.378,8.763,0.0,0.083,0.166,0.117,0.247,0.097,0.133,0.174,0.163,0.152,0.116,0.174,0.129,0.174,0.166,0.14,0.262,0.715,0.285,0.356,0.285,0.066,0.053,0.59,0.216,0.217,0.265,1.499,0.199,0.309,0.452,1.221,1.155,0.41,0.661,1.123,0.379,0.468,0.39,0.881,7.29,8.823,1.912,2.714,3.462,52.112,7.391,1.061,9.781,10.611,1.428,1.997,2.982,0.0,0.009,0.0,-0.078,2.514,0.0035,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2421.0,22.28,1275076.0,-0.007572,144747.0,22.07,22.62,22.54,-0.000326,-0.00071,-0.00046,28.0,0.0,0.0,6.0,3224963.16,-0.0075723830734966,-0.007572,3759457.85,11.116970230162307,28408693.28,0.0221058755090168,0.0133271767140838,-0.04231512615941578,0.02384764512157033,-0.005757,-0.0434399999999999,-0.0175849999999999,-0.0910889999999999,-0.005757,26.73,0.8335203890759446,-0.8654122770301568,0.0178709531697556,0.89,1.0018181818181815,2.245909090909091,0.357,3224963.16,14.98643208489095,0.04131409763592786,-0.02315
2017-06-30,2042,LPX,130.829,0.357,8.912,16.743,16.979,17.993,17.993,1.492,9.483,0.0,0.083,0.166,0.117,0.247,0.097,0.133,0.174,0.163,0.152,0.116,0.174,0.129,0.174,0.166,0.14,0.262,0.715,0.285,0.356,0.285,0.066,0.053,0.59,0.216,0.217,0.265,1.499,0.199,0.309,0.452,1.221,1.155,0.41,0.661,1.123,0.379,0.468,0.39,0.881,7.29,8.823,1.912,2.714,3.462,52.112,7.391,1.061,9.781,10.611,1.428,1.997,2.982,0.0,0.009,0.0,-0.078,2.721,0.1285,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2421.0,24.11,1977597.0,-0.00207,144747.0,24.1,24.47,24.16,0.001446,0.001301,0.001533,28.0,0.0,0.0,6.0,3489850.17,-0.0020695364238411,-0.00207,3290099.31,10.055814394246962,47679863.67,0.0231316725978647,0.0105506389942429,-0.04231512615941578,0.02384764512157033,-0.009836,0.000897,0.0161,-0.000745,-0.009836,26.73,0.9019827908716798,0.7958450116241488,0.017238939013688,0.98,0.8445454545454546,2.183181818181818,0.357,3489850.17,15.065369362024946,-0.005883086072629107,-0.007572
2017-07-31,2043,LPX,136.302,0.357,8.912,17.438,17.683,18.739,18.739,1.554,9.88,0.0,0.083,0.166,0.117,0.247,0.097,0.133,0.174,0.163,0.152,0.116,0.174,0.129,0.174,0.166,0.14,0.262,0.715,0.285,0.356,0.285,0.066,0.053,0.59,0.216,0.217,0.265,1.499,0.199,0.309,0.452,1.221,1.155,0.41,0.661,1.123,0.379,0.468,0.39,0.881,7.29,8.823,1.912,2.714,3.462,52.112,7.391,1.061,9.781,10.611,1.428,1.997,2.982,0.0,0.009,0.0,-0.078,2.835,0.1285,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2421.0,25.11,3114060.0,0.002395,144797.0,24.72,25.27,25.16,-0.000859,-0.001476,-0.000728,28.0,0.0,0.0,6.0,3635852.67,0.0023952095808381,0.002395,3497087.52,8.84905019477465,78194046.6,0.0293691830403309,0.010934090807027,-0.04231512615941578,0.02384764512157033,-0.005163,-0.0117639999999999,0.003245,0.097525,-0.005163,26.73,0.9393939393939392,2.100837240763125,0.0166159936529144,1.07,0.9455,2.0715,0.357,3635852.67,15.106354213656576,0.005810533529963191,-0.00207
2017-08-31,2044,LPX,77.064,0.397,7.859,13.553,13.848,14.477,14.477,1.505,9.23,0.0,0.105,0.188,0.14,0.265,0.126,0.153,0.209,0.209,0.196,0.116,0.22,0.167,0.22,0.202,0.17,0.299,0.77,0.23,0.305,0.23,0.072,0.054,0.719,0.201,0.209,0.225,1.064,0.248,0.354,0.393,1.388,1.204,0.41,0.701,1.017,0.288,0.431,0.349,0.759,10.728,12.992,2.034,2.823,3.533,48.968,7.637,1.126,9.991,10.267,1.526,1.981,2.915,0.0,0.009,0.0,-0.065,2.662,0.1285,0.0,LOUISIANA PACIFIC CORP,11.0,1.0,2421.0,25.48,2436986.0,0.031579,144797.0,24.93,25.51,24.95,0.006903,0.006717,0.005721,28.0,0.0,0.0,6.0,3689427.56,0.0315789473684211,0.031579,3493951.61,10.128914464273304,62094403.28,0.0346161677866015,0.0136314600031845,-0.04231512615941578,0.02384764512157033,0.004065,0.015656,-0.0366869999999999,-0.039475,0.004065,26.73,0.9532360643471754,1.3197681144268218,0.0167331386144629,1.01,0.8739130434782609,2.100869565217391,0.397,3689427.56,15.120981871191045,0.009254945331677256,0.002395
